# DL iota
7.754902852247364820e+01 7.121937395227639911e-01
1.377778552764980020e+02 8.311615646361705245e-01
1.488203452677198015e+02 6.346728034446900146e-01
1.646121126912222223e+02 6.292415888861215834e-01
1.513374006647627255e+02 5.613923666213315178e-01
1.524967872421531183e+02 2.372030005984828993e-01
1.608043848841334977e+02 2.200334229119113583e-01
1.588455704389323273e+02 2.887590762125169519e-01
1.724737626069986050e+02 7.212544014445102514e-01
1.642737485126189370e+02 5.028478786545634849e-01
1.947847754846476391e+02 2.130823592981019310e-01
1.285721371810651306e+02 1.295285196816450046e+00
2.144989614337336263e+02 2.468446789442206857e-01
1.254728113441696422e+02 1.039702339220501370e+00
1.650972715182290074e+02 3.498677666581219148e-01
1.928547655815293638e+02 2.055693602472272730e-01
2.172874675598829697e+02 9.074304655247633633e-02
1.469508889877503464e+02 6.851425995076292352e-01
1.786725304114418975e+02 3.059546893000636425e-01
1.040558403818168642e+02 6.791737298337161555e-01
1.869049907676683517e+02 4.814886420659941768e-01
1.242271372147458948e+02 7.686438018396585248e-01
1.181176946583622822e+02 2.953362843179574981e-01
1.653231801514413633e+02 3.685096006794164047e-01
1.510217168465174211e+02 5.868031740230446047e-01
1.919501285679161811e+02 5.231980521499584036e-01
1.976899505886416080e+02 5.800316379310630488e-01
1.943074457074021666e+02 4.700087903719385451e-02
1.529798134944601316e+02 3.554322538314425017e-02
1.733875278299669844e+02 5.510701140123384079e-01
1.923601338998876997e+02 2.037679311163212992e-01
1.527526245308575312e+02 5.002042787942615476e-01
1.722844701435071499e+02 9.225725096610437603e-02
1.156178275789904148e+02 1.001107236362804187e+00
1.382895383572454762e+02 7.677206892360324275e-01
1.347848242626247384e+02 5.163828878091649699e-01
2.052679950242132634e+02 1.756011832487862634e-01
2.422136536452195230e+02 2.244456824023091102e-01
1.411133374415883566e+02 7.235237409482744297e-01
1.272320195052634659e+02 3.056550062416514280e-01
1.480401522213755641e+02 6.668257981959444525e-01
1.556285678447752900e+02 6.292933478534251668e-01
1.197078914546680437e+02 6.435813755597793451e-01
1.708556058791346004e+02 1.679234022115885239e-01
1.209241068373106884e+02 4.456624211558919413e-01
1.703721572752718600e+02 4.552089474214637832e-01
1.514140811005368903e+02 7.328061563380496857e-01
8.151719590986026276e+01 6.004217354271734752e-01
1.348508234563423969e+02 9.092592810562557526e-01
1.737709625022048101e+02 8.659190242722604181e-01
1.317880384392641986e+02 1.004813643933321288e+00
1.809796991454466024e+02 5.484416850958471201e-01
7.564703949849362630e+01 1.491967055163416545e+00
1.109586566678551378e+02 6.137952138202917851e-01
1.728174620815471485e+02 3.898772799600767058e-01
9.494043647013289444e+01 9.876753097901812550e-01
1.394695366472250555e+02 5.442259758009915238e-01
1.209949764441023206e+02 5.714070033134530657e-01
1.429743480249034064e+02 9.862188572940933096e-01
1.891365925899039837e+02 2.497333113002433436e-01
1.774849035303788298e+02 5.673653307678708790e-01
1.869296127426392786e+02 4.678001448670047191e-01
1.343882563245762469e+02 3.412946915603154996e-01
1.157054223696407149e+02 8.339166833597957407e-01
1.352196594470561308e+02 3.461188362300075122e-02
2.048920408695032052e+02 1.247141578281815849e-01
1.967853031852136212e+02 5.049300959530262922e-01
1.771987454299256513e+02 6.867293080044638565e-01
2.122734184697808928e+02 1.796306724752827211e-01
1.566250180635358618e+02 5.350288053687312084e-01
1.528551366359090480e+02 5.157855882520205881e-01
2.399444138061316210e+02 2.519853207944435236e-01
1.778281512396916924e+02 5.493777364825350729e-01
2.077893603167030108e+02 1.543549197359644909e-01
1.471366927184153042e+02 2.257090304056606767e-01
1.719790236274562858e+02 1.086328369762238205e-01
8.283381766919121958e+01 7.349512858392609482e-01
9.321468642603440458e+01 1.141943130953417596e+00
1.279560720237978870e+02 9.053760477311428856e-01
1.584266499735975060e+02 6.605461345804815032e-01
2.152207286409870051e+02 4.760315331679139117e-01
1.602791669315803915e+02 6.532280181060587942e-01
1.524639711540029623e+02 6.185276855392176643e-01
1.447845874655110379e+02 7.178449178993755453e-01
1.006180370899572267e+02 1.116581024335228989e+00
1.205381528149862618e+02 9.096095827429092617e-01
1.663502088460781181e+02 2.380718249702595268e-01
1.473778022092088520e+02 9.249391116928588064e-01
9.718327770805284160e+01 8.062817399189294854e-01
1.825441774306164291e+02 6.013313352349601848e-01
1.249647111335520719e+02 6.004089070846649889e-01
2.218012864885540694e+02 5.530856277801793341e-01
1.663502088460781181e+02 2.380718249702595268e-01
1.563988433616341354e+02 7.760019724734563695e-01
1.280986452583147468e+02 8.118990795121417969e-01
1.618247470654440860e+02 4.202794429609939542e-01
1.118501008876013429e+02 1.057904401515175064e+00
1.764110635436609869e+02 5.306527312007425223e-01
1.812856367960319517e+02 1.734595572415718046e-01
1.617052861848035548e+02 2.423920335863423425e-01
1.115996298748234352e+02 9.272274391975532382e-01
2.077307435763301839e+02 5.855661131003548903e-01
1.886543706907354192e+02 5.673139795370996108e-01
1.399731428168389868e+02 3.017319839490892885e-01
1.938750443761618385e+02 6.838603542388819179e-01
2.271426700296431136e+02 1.770016181376217190e-01
1.629286507471652783e+02 4.626827906049237882e-01
1.491974419176524407e+02 8.262298546656124953e-01
1.368754078549138740e+02 6.270401348974771194e-01
1.650425258458053008e+02 5.170392130194834124e-01
1.153514123182607989e+02 7.220764137830242291e-01
1.012258349656541725e+02 1.041789348293426176e+00
1.355177413003984839e+02 1.008327079480504151e+00
8.650925910828030396e+01 6.813957615345906937e-01
1.904560198343945956e+02 3.136979339796304167e-01
1.454663355663257107e+02 7.323328644746712746e-01
1.573341538134434074e+02 4.769764529395472685e-01
1.689970258361094579e+02 3.345793116150286295e-01
1.498326088813564922e+02 5.814325238493016634e-01
1.365554930081568159e+02 9.038482120524236052e-01
1.763966725853359208e+02 2.397035256437813344e-01
1.545253132240195555e+02 8.212410934839906584e-01
1.884981879612230955e+02 2.936167320278150750e-01
1.804854329978744261e+02 5.283041175268525791e-01
1.500704125944467933e+02 5.083634999283674905e-01
1.551391534925739109e+02 5.613854184056138452e-01
1.172476569908186548e+02 9.111623867851188496e-01
1.407884173816029261e+02 4.991937351223764696e-01
1.556687018810927725e+02 5.963117097601102756e-01
1.732937248783377129e+02 6.030163892029986039e-01
1.088082272933573478e+02 1.601767605858410437e-01
1.613049594149890140e+02 3.668763006684194750e-01
1.748592670411559880e+02 4.244902872224584067e-01
1.650095909142907544e+02 3.905489401120356141e-01
1.362981953398495989e+02 2.412997246316113120e-01
1.456652601931639026e+02 5.218087997333427097e-01
1.443791508348207060e+02 5.091124864492110325e-01
2.133143631179079875e+02 3.044081393627655618e-01
1.514556100870277646e+02 8.554559645780219768e-01
1.754632631744203763e+02 1.041224071955397790e-01
2.098010700033107980e+02 1.402788630963245076e-01
1.520222039440963329e+02 4.378846638236980060e-01
9.224830668272653611e+01 2.639580889842791933e-01
2.176820432980616715e+02 3.869263967605980348e-01
1.929738246547311746e+02 4.345500892991949748e-01
2.106841451289549241e+02 3.764073939331410434e-01
1.320504076347639852e+02 3.775482135765790837e-01
1.889157350061427678e+02 3.780543351953717379e-01
1.634856508127592178e+02 4.860991194046292430e-01
1.527202217254245511e+02 2.104581707056407680e-01
1.629778912654580552e+02 2.458867452995874281e-01
1.314424297294398798e+02 8.795552203506167288e-01
1.464521045157883918e+02 5.131452365454673981e-01
1.630808858062279967e+02 5.143122438839751176e-01
9.542095824064982423e+01 7.560234106754490924e-01
1.276781345275699806e+02 1.115916202355254683e+00
1.547453427903625141e+02 6.627261188149948801e-01
1.669088364301612160e+02 5.371686205128423097e-01
1.397167183462330229e+02 6.503783269231039332e-01
1.821934322534143575e+02 5.578734384876546937e-01
1.448019125605090096e+02 7.712354511045713679e-01
1.112251209189857093e+02 4.708179507265248809e-01
1.812286672967147467e+02 1.786557159787038884e-02
1.772562972931950753e+02 2.456798210607695765e-01
1.493390049105006483e+02 6.524993495460803539e-01
1.881193460512789386e+02 1.161708489603492933e-01
1.531921267910824724e+02 3.474516473844855846e-01
1.759193712648766734e+02 1.227718549586138685e-01
2.154620294496769759e+02 1.606076631376898156e-01
1.715533230099841262e+02 4.089533021191089635e-01
1.783606348985144336e+02 4.197341975021124938e-01
1.306061469208641199e+02 6.068056028492856413e-01
1.774132946413434695e+02 4.446304679056440334e-01
1.292190935781925702e+02 5.821864945520730528e-01
1.400351651152429042e+02 5.697988629593000454e-01
1.663755630820688509e+02 4.726007700728807603e-01
1.422119200011748319e+02 7.839813563971356203e-01
8.871252681027795006e+01 1.132541386496540348e+00
2.073322406990430693e+02 1.393016129344001042e-01
1.388720935226221229e+02 1.194924570466618263e+00
1.091723432555870659e+02 5.327165319372222374e-01
1.164411416786683020e+02 6.211806242719415394e-01
1.175734229508594382e+02 4.930630377059119773e-01
1.184122547288262126e+02 1.109025646977256585e+00
1.752890275750714579e+02 6.102579840220290208e-01
1.131054107780860818e+02 3.329166656219459952e-01
1.902679531434484943e+02 4.130803057963898794e-01
1.412207702872742061e+02 2.262781487276676606e-01
1.843225599585099985e+02 4.182483971836497005e-01
9.298467545444147220e+01 8.024003819471419163e-01
1.684564124068584192e+02 2.834007629822088425e-01
1.340081616147138277e+02 7.485931653108006678e-01
1.474149616352500516e+02 3.901712582703362742e-01
1.459138058839678536e+02 6.207416575307456164e-01
1.435418067375005080e+02 7.434787065570214182e-01
1.189220539767175495e+02 6.778679973564415429e-01
1.113438957651039658e+02 2.853663252435261199e-01
1.567292736028071261e+02 3.905087012181982509e-01
1.524629921702265847e+02 3.588327461600316348e-01
1.790356906001061361e+02 6.181212743161372813e-01
1.488059788085947446e+02 1.028141921626732014e+00
1.067061375390275515e+02 5.053465491079545124e-01
1.415441847907734996e+02 5.443384858294323392e-01
1.928746727129557996e+02 1.734306910620193598e-01
1.518279626410909771e+02 6.419162653547543229e-01
1.306883538861988256e+02 5.831047855929236690e-01
1.820641804364106235e+02 5.128046315930325783e-01
1.794015477998327128e+02 3.199926212958255078e-01
1.661116040965607965e+02 1.294224289113305171e-01
2.189794715124090203e+02 1.082296557479334176e-01
1.310368586297828699e+02 9.194993931635746520e-01
1.892784127678771426e+02 1.699573309376387620e-01
1.990563125165365648e+02 4.070893884678938868e-01
1.597121175229640926e+02 7.513028669107536528e-01
1.585055336213811756e+02 6.327386434122318493e-01
1.621039359726710813e+02 7.566620496730696033e-01
1.289366978108459705e+02 5.086891685810480679e-01
1.573651831202271012e+02 2.137012676490632757e-01
1.534263642349497729e+02 1.060355850211804007e+00
2.138346397310009195e+02 5.727223857731106316e-01
1.567655234415595942e+02 6.962947901701572739e-01
1.626021639824365934e+02 5.945643941779161779e-01
1.270975585615874337e+02 6.242479440044288452e-01
1.121270294998898152e+02 3.459737052113057709e-01
1.839584884273166665e+02 3.176138046774217294e-01
1.702313689745401746e+02 1.811044603053238167e-01
1.762108019726476869e+02 6.244577557580921479e-01
1.618755152402896158e+02 1.834210577464392422e-01
1.149567518009093163e+02 2.915615213238789138e-01
2.014615419572585608e+02 1.533347399467155370e-01
1.299519811230517803e+02 4.258276264462192984e-01
1.274034551018769434e+02 9.406252921487812113e-01
1.582219137927268662e+02 5.727377634244605886e-01
1.820498349729606389e+02 3.533908377785441868e-01
1.417667773745786235e+02 4.508368416274964319e-01
1.255193990444267769e+02 3.102745379717619656e-01
1.607293625563098374e+02 4.270238146991358064e-01
1.287805771212988759e+02 9.412950574984904062e-01
1.384795298862931645e+02 6.420106786965829038e-01
1.657734644996718032e+02 4.509166052013700576e-01
1.288458154248412484e+02 7.552360821364887400e-01
1.161275878084524038e+02 1.771176291430456295e-01
1.620890461850216582e+02 3.157245041606602798e-01
1.314237729712611156e+02 8.777104086875988642e-01
1.903388419149909225e+02 5.549828760052188947e-01
1.251931234444963366e+02 5.353374539223691997e-01
1.459908057800083725e+02 6.438870238641341004e-01
8.921729612644729457e+01 9.648317322741157831e-01
1.833062680903728676e+02 2.819791068846327353e-01
1.631716998948789410e+02 7.383255976487206329e-01
1.516999779759303237e+02 5.542590297354021978e-01
1.548882906437453926e+02 3.806917625754353551e-01
1.364983025346507759e+02 6.624128122385060102e-01
1.718776284491678439e+02 4.869355946480569131e-01
1.621488899230112111e+02 3.974014452147960341e-01
1.734246855895717658e+02 7.823712542534870806e-01
1.374090537944962591e+02 6.734542828229002076e-01
2.011600806443637168e+02 6.197343725143261706e-01
1.741628848914360503e+02 7.269896314186210518e-01
1.323883572020070574e+02 7.271616286610869118e-01
1.423517241491790912e+02 6.993106314349590846e-01
1.664247761875607807e+02 7.976461506770099463e-01
1.771398495805367759e+02 7.887764807273799361e-01
1.493171633897202639e+02 7.123689867670666143e-01
1.282781186500694162e+02 1.096764518761435880e+00
1.132995139105994582e+02 5.741343353808929795e-01
2.113521929117310663e+02 6.286764534946024385e-01
1.891604909388627505e+02 3.617207145262235635e-01
1.733982717366469899e+02 9.935868288751770194e-02
1.426261450034041047e+02 4.624185140097908375e-01
1.642444569417345406e+02 3.674634157363092513e-01
1.622662623450573562e+02 4.390307439656870869e-01
1.259856919077535338e+02 2.758166885837622928e-01
1.880469511121625885e+02 2.019430259778890457e-01
1.220780166493933763e+02 1.099555655127017140e+00
1.743369436314885945e+02 7.204229960067460858e-01
1.427223191377983653e+02 1.090669643527407917e+00
1.486968636037761371e+02 1.411965645080988097e-01
1.215032973225654018e+02 5.492327551031882527e-01
1.614516260128319516e+02 5.956262014593907139e-01
1.663755630820688509e+02 4.726007700728807603e-01
1.289066882990188390e+02 6.942130243432685921e-01
1.244878925149289302e+02 1.072442414937500033e-01
1.807441144047243142e+02 3.656788674450636711e-01
1.901675306281301800e+02 2.379555881972613973e-01
1.765702030316805917e+02 5.689053292515087179e-01
1.820846322764282661e+02 1.368981144781310777e-01
1.808582400733776581e+02 4.041269583482869909e-01
1.644204392791860982e+02 3.748859864099269856e-01
1.308089212436001390e+02 4.336040460094334748e-01
1.487780286085644263e+02 6.685101635946852916e-01
2.162411976021274711e+02 2.998677093694070983e-01
2.065305894382047711e+02 5.925143343803487284e-01
1.527820118707069241e+02 3.617149924498148650e-01
1.174393070640569476e+02 7.030079736367863541e-01
1.204945430604868477e+02 6.753890993849201996e-01
1.425553506494790668e+02 7.039151812070939540e-01
1.489280176418831445e+02 5.986458663842415540e-01
1.719485707243563013e+02 4.164686894555869046e-01
1.310677860939842958e+02 4.506075933897374375e-01
1.595524961135171225e+02 4.674865153685059949e-01
1.349014548424082989e+02 5.990783558732615255e-01
1.018164638030219322e+02 1.229746893949014597e+00
1.324500997858271489e+02 3.858732938394955347e-01
1.333596095892338269e+02 5.980418971939966966e-01
1.850546922130822054e+02 3.330034558057315408e-01
1.797126098554037128e+02 2.870231909259827185e-01
9.742413039705976985e+01 1.246662521898698195e+00
1.696499423855489681e+02 4.198904721597327971e-01
1.916057863188702015e+02 2.011299354755662350e-01
1.276940509038844453e+02 4.849573388814136798e-01
1.672781242324564346e+02 2.396137860719767254e-01
1.481774722415472922e+02 9.694955216688380117e-01
1.420353067951918433e+02 2.238846997606898093e-01
9.580760560589698116e+01 6.961204607522761822e-01
1.515386771103974297e+02 5.173642422675897024e-01
1.585681689226300648e+02 5.841071766095504714e-01
